case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,ox-content,no,yes,3320.6571024446275,3308.4049094709344,3339.1193506016043,0.649796282872419
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,v1,no,yes,4979.815888973866,4968.536148313492,4989.522908366534,0.43329928052963407
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,md4c,no,yes,7995.392515923567,7990.931429140128,8003.9402866242035,0.26987426040248247
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,pulldown-cmark,no,yes,5851.888507593458,5745.683701261468,5877.1869131455405,0.3687272303740069
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,bun,no,yes,11737.732330607476,11728.783148364486,11866.791568396227,0.18383028178584676
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,v2,no,yes,7451.642857142857,7435.452440388137,7526.5763078511645,1.0
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,ox-content,no,yes,10244.200944622153,10206.921239837398,10304.654969262296,0.7274010825661038
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,v1,no,yes,17950.124330357146,17748.96544894366,18074.0796875,0.41513043141103384
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,md4c,no,yes,27954.50173611111,27820.703125,28087.76909722222,0.26656325079537946
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,pulldown-cmark,no,yes,19674.785400390625,19548.529435847355,19908.717261904763,0.37874074382508444
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,bun,no,yes,39901.46728515625,39654.80810546875,40206.27783203125,0.18675109874756268
legacy-docs-releasing,4141,technical-docs,gfm,fresh,v2,no,yes,5241.52438546025,5238.311453974896,5300.696611006373,1.0
legacy-docs-releasing,4141,technical-docs,gfm,fresh,ox-content,no,yes,7408.021482879394,7367.35211988304,7459.753999255952,0.707547136246012
legacy-docs-releasing,4141,technical-docs,gfm,fresh,v1,no,yes,12787.566804846938,12690.716224747473,12817.461734693878,0.40989223872312663
legacy-docs-releasing,4141,technical-docs,gfm,fresh,md4c,no,yes,16472.461153772216,16234.540519376456,16490.88445723684,0.31819922575807286
legacy-docs-releasing,4141,technical-docs,gfm,fresh,pulldown-cmark,no,yes,14025.4265625,13974.017708333333,14220.713423295454,0.3737158625517027
legacy-docs-releasing,4141,technical-docs,gfm,fresh,bun,no,yes,27514.622622282608,27224.452763644775,27587.681046195652,0.19049959206837977
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,v2,no,yes,3890.5832201086955,3862.451919367284,3932.0277613993712,1.0
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,ox-content,no,yes,5529.03275518011,5522.569107929516,5559.002152777778,0.7036643464381065
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,v1,no,yes,9424.306625939851,9411.344337406015,9468.645205876908,0.41282434607975227
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,md4c,no,yes,13944.847395833334,13936.554166666667,14180.799608177987,0.2789979057978925
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,pulldown-cmark,no,yes,11098.061532079646,11086.533738938053,11104.8891039823,0.3505642141974722
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,bun,no,yes,25367.832499999997,25200.50875,25404.9365625,0.15336679710845205
legacy-docs-readme,1825,readme,gfm,fresh,v2,no,yes,5163.8248525873205,5158.492605452675,5201.414296442774,1.0
legacy-docs-readme,1825,readme,gfm,fresh,ox-content,no,yes,6929.922392955801,6801.761973505434,7010.414106145252,0.7451490160750283
legacy-docs-readme,1825,readme,gfm,fresh,v1,no,yes,8467.923775337837,8441.717111826592,8570.584351120586,0.6098100301311822
legacy-docs-readme,1825,readme,gfm,fresh,md4c,no,yes,14253.022904829544,14107.990870786516,14316.34765625,0.3622968185112221
legacy-docs-readme,1825,readme,gfm,fresh,pulldown-cmark,no,yes,8131.8717959361165,8061.462574958643,8243.975226151317,0.6350106079104604
legacy-docs-readme,1825,readme,gfm,fresh,bun,no,yes,16126.662059294871,16091.53345352564,16208.690104166668,0.32020419561102315
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,v2,no,yes,687.3203766693857,678.3326724607841,699.4131740946295,1.0
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,ox-content,no,yes,1178.7453619683401,1175.647867514469,1184.076201467803,0.5830948726039157
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,v1,no,yes,1522.5726909723767,1509.1089037997588,1528.9205952017114,0.4514204022866291
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,md4c,no,yes,3020.147012506548,3009.8610077328544,3036.909928701456,0.22757845026191273
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,pulldown-cmark,no,yes,1626.2614393693107,1610.1979166666665,1671.4765383199465,0.42263830404534414
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,bun,no,yes,3255.5799796232413,3237.6019366456467,3369.85067410352,0.21112071611551295
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,v2,no,yes,15607.157021604937,15491.80574845679,15627.846915991511,1.0
