case,profile,category,mode,baseline_ns_per_document,candidate_ns_per_document,baseline_over_candidate_median,baseline_over_candidate_min,baseline_over_candidate_max,pairs,round_medians
feature--parser.definition_lists-plain-300,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,311.49009870640725,127.31893884353596,2.4440076064166547,2.4128836827822524,2.4981302867982764,6,"[2.4520540905608206, 2.4359456966080777]"
feature--parser.definition_lists-plain-300,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,360.82484777890426,183.1254241984364,1.971388825749735,1.9457586477761744,2.004200383512179,6,"[1.981106519161284, 1.9600367913757761]"
feature--parser.definition_lists-active-300,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,4146.276230012635,3798.579114476198,1.0964919520824017,1.0694827971140515,1.128317682258799,6,"[1.0886524115632976, 1.1043314926015058]"
feature--parser.definition_lists-active-300,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,4468.444032579788,4111.2604186822755,1.0912930612190408,1.0640965956620059,1.117899502738118,6,"[1.0691944548103962, 1.095788090787911]"
feature--parser.definition_lists-plain-4096,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,3743.609747023809,1299.474232296519,2.882009442006094,2.8559083697148178,2.9231776623776247,6,"[2.9153820046433925, 2.869945801463423]"
feature--parser.definition_lists-plain-4096,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,4307.050834760274,1914.2493741608862,2.251955818939609,2.214104437149041,2.288459030855527,6,"[2.239255978370423, 2.2646556595087954]"
feature--parser.definition_lists-active-4096,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,51653.39543269231,47448.75446428571,1.0891260626459949,1.0720218732440872,1.1035007185064951,6,"[1.0760596628194883, 1.0985304125433473]"
feature--parser.definition_lists-active-4096,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,56363.98697916667,51439.152644230766,1.0928533363965234,1.083026728661721,1.1055543293095573,6,"[1.0897031942484348, 1.096003478544612]"
feature--parser.definition_lists-plain-65536,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,59949.75,20234.564012096773,2.946873327714429,2.870005884814878,2.9965784462396816,6,"[2.9083398084727192, 2.9728212566544197]"
feature--parser.definition_lists-plain-65536,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,67979.1,29917.062161796537,2.2727679953559576,2.2626097555722287,2.3159544316162015,6,"[2.2629386479062887, 2.276027816377683]"
feature--parser.definition_lists-active-65536,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,835569.0,762828.765625,1.0960394782480336,1.0859059611303303,1.1021748888072795,6,"[1.0906854249361906, 1.0993226415130564]"
feature--parser.definition_lists-active-65536,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,901992.84375,827457.6875,1.0887222449061635,1.061238725690531,1.106535608298217,6,"[1.0887300573213703, 1.0855979988976978]"
mixed--deflists--comment-ack,/private/tmp/ferromark-v2-feature-D1-screen.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,parse,110.3038231881817,70.1595496930652,1.5694111707259388,1.5364529121915087,1.5856005955279986,6,"[1.570535378237977, 1.5538189496148163]"
