case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,bun,no,yes,15642.115593653549,15306.537538109755,15796.697920787185,0.1607098362777932
legacy-docs-readme,1825,readme,gfm,fresh,v2,no,yes,3115.329989605433,3106.0228753101737,3136.578438283208,1.0
legacy-docs-readme,1825,readme,gfm,fresh,ox-content,no,yes,3907.7310119438766,3890.6991631041246,3921.358492382588,0.7972222192580578
legacy-docs-readme,1825,readme,gfm,fresh,v1,no,yes,4661.072504144011,4642.661724235853,4680.334310933045,0.6683719223066564
legacy-docs-readme,1825,readme,gfm,fresh,md4c,no,yes,8899.531804078015,8870.859014459096,8903.153884242958,0.35005549260219526
legacy-docs-readme,1825,readme,gfm,fresh,pulldown-cmark,no,yes,5047.517217053699,5018.981509538153,5058.431010584678,0.6172004681984803
legacy-docs-readme,1825,readme,gfm,fresh,bun,no,yes,9804.774047851562,9785.797119140625,9847.88921686608,0.31773603087651664
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,v2,no,yes,352.0991066512776,350.11436571653303,353.9195841583989,1.0
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,ox-content,no,yes,670.1716328187633,669.6172666629946,677.3136915601356,0.5253864672999325
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,v1,no,yes,849.1098668243208,845.8051968152351,859.2183105558472,0.4146684903899795
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,md4c,no,yes,1926.9539194915255,1924.4493583120907,1955.4545204578135,0.18272315860266533
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,pulldown-cmark,no,yes,1028.7535724589493,1026.4841233594707,1044.1594718070653,0.34225796738638065
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,bun,no,yes,2154.89938511744,2150.832474226804,2163.322418215991,0.1633946851918047
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,v2,no,yes,9961.294146825396,9900.328986220473,9997.614955357143,1.0
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,ox-content,no,yes,10938.564266304347,10924.57527173913,10973.141584429824,0.9106582824137736
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,v1,no,yes,13474.91750672043,13430.858045212766,13488.750336021505,0.7392471339329043
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,md4c,no,yes,23680.400058962266,23640.19487028302,23830.82724056604,0.4206556528615473
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,pulldown-cmark,no,yes,20409.946320564515,20345.776713709678,20502.497438524588,0.48806077146752036
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,bun,no,yes,51514.765,51341.301875000005,52131.63736979167,0.19336774897110365
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,v2,no,yes,3118.509078865337,3088.687962962963,3186.4304990595538,1.0
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,ox-content,no,yes,5081.0900557708765,5040.973632685986,5179.487161529038,0.6137480431631934
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,v1,no,yes,5730.674946522454,5688.325568181818,5852.247654619849,0.544178322443108
