case,profile,category,mode,baseline_ns_per_document,candidate_ns_per_document,baseline_over_candidate_median,baseline_over_candidate_min,baseline_over_candidate_max,pairs,round_medians
feature--parser.definition_lists-plain-300,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,312.55187657765975,127.84759317859739,2.4497384766481987,2.4263961644655376,2.48925289501245,6,"[2.456313986653279, 2.4431629666431185]"
feature--parser.definition_lists-plain-300,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,359.47388757404224,183.39906786833487,1.95427229010206,1.9396680956163703,1.9829873777111322,6,"[1.9628520260829971, 1.9438491339780017]"
feature--parser.definition_lists-active-300,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,4155.725422794118,3740.588608497291,1.1038385279727763,1.0938175485575228,1.139166005739876,6,"[1.0965491443275581, 1.104095283692843]"
feature--parser.definition_lists-active-300,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,4581.570255474453,4120.7156647746815,1.1076730540647381,1.0863004247210355,1.1261486713197677,6,"[1.1012199818739932, 1.116115555715129]"
feature--parser.definition_lists-plain-4096,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,3773.3726665644617,1300.5299701572205,2.9085425792921757,2.8714577473613145,2.9188101826706623,6,"[2.903438113929531, 2.9096408759427166]"
feature--parser.definition_lists-plain-4096,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,4351.987413194445,1909.302734375,2.278640157207837,2.2278177031472923,2.2935624181580097,6,"[2.2882354799938653, 2.275525527546712]"
feature--parser.definition_lists-active-4096,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,52244.77163461538,46576.591517857145,1.1175129079408221,1.1033951141019651,1.1368659158220156,6,"[1.1175836976480031, 1.115894932732821]"
feature--parser.definition_lists-active-4096,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,56940.40944602273,51181.64182692308,1.106040481151802,1.0888777628488684,1.1217868309907915,6,"[1.1216748911676107, 1.1049225337195825]"
feature--parser.definition_lists-plain-65536,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,60178.74147727273,20386.403729838712,2.964589869146031,2.943268477471676,2.974626407577432,6,"[2.969175903126414, 2.9600038351656472]"
feature--parser.definition_lists-plain-65536,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,69128.97187499999,29819.126217532466,2.300767312914628,2.263863455921153,2.358781593539878,6,"[2.307827533499342, 2.293707092329914]"
feature--parser.definition_lists-active-65536,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,parse,838850.25,752600.265625,1.1131898685741402,1.105827559007221,1.1228081964431367,6,"[1.1084404994451411, 1.1179392377031392]"
feature--parser.definition_lists-active-65536,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-952bd53aaa996fe4bc57828684b54cc7445e89a8940d8603c3d1f1597976555d.json,feature-definition_lists,reuse,910221.34375,821516.265625,1.108799212409283,1.0874462841432777,1.1256441814722251,6,"[1.098238920708618, 1.1164204312938188]"
mixed--deflists--comment-ack,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,parse,110.55592735438802,70.27958429363565,1.5751640753939202,1.5590146379853098,1.5906783360598273,6,"[1.5696988568323405, 1.5812380087403648]"
mixed--deflists--comment-ack,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,reuse,138.79707860662626,99.80821486196268,1.3884236951492,1.3836812610477853,1.3942526936727997,6,"[1.3890715161568752, 1.385875987793985]"
mixed--deflists--comment-review,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,parse,331.82127150946417,169.148402797533,1.9534358704956545,1.9231129440496,1.984599191560342,6,"[1.954187587548303, 1.9476879799396096]"
mixed--deflists--comment-review,/private/tmp/ferromark-v2-feature-D3-screen.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,reuse,378.5349919851759,225.32444049228263,1.6792544388669755,1.653496195048321,1.707092975025484,6,"[1.6795523900034561, 1.6789564877304946]"
