case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
vue-docs-slots,24211,technical-docs,gfm,fresh,ox-content,no,yes,30179.517113095237,30137.183407738095,30562.34108231707,0.5375944978495525
vue-docs-slots,24211,technical-docs,gfm,fresh,v1,no,yes,57101.527976778656,56386.35122282608,57449.89914772727,0.2841314921442089
vue-docs-slots,24211,technical-docs,gfm,fresh,md4c,no,yes,80661.865234375,80588.7861328125,82052.5712890625,0.20114018316603738
vue-docs-slots,24211,technical-docs,gfm,fresh,pulldown-cmark,no,yes,52364.14973958333,52285.45442708333,52688.503255208336,0.30983683356729913
vue-docs-slots,24211,technical-docs,gfm,fresh,bun,no,yes,146098.8125,146005.71527777778,146879.48611111112,0.11105047378640678
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v2,no,yes,1932.9336360123648,1928.2333975100903,1938.9775060435386,1.0
vite-docs-philosophy,3575,technical-docs,gfm,fresh,ox-content,no,yes,3170.7830295612994,3169.8206106831913,3180.6358451276137,0.6096076640979752
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v1,no,yes,4015.66887785994,4013.4878281566216,4025.476716940653,0.4813478637816567
vite-docs-philosophy,3575,technical-docs,gfm,fresh,md4c,no,yes,8126.346001780477,8113.3442540322585,8131.315949675325,0.23786012010673188
vite-docs-philosophy,3575,technical-docs,gfm,fresh,pulldown-cmark,no,yes,6191.652923124055,6172.417025862069,6224.887981965174,0.31218378355695775
vite-docs-philosophy,3575,technical-docs,gfm,fresh,bun,no,yes,15644.9625,15611.033376736112,15773.681640625,0.12354990534572166
vite-docs-api-plugin,31890,reference,gfm,fresh,v2,no,yes,42976.64947916666,42554.21041666667,43766.00646551725,1.0
vite-docs-api-plugin,31890,reference,gfm,fresh,ox-content,no,yes,57957.859375,57522.51988636363,63128.88790922619,0.7415154724935294
vite-docs-api-plugin,31890,reference,gfm,fresh,v1,no,yes,60368.892857142855,59539.892011634205,61571.18005952381,0.7119005740401227
vite-docs-api-plugin,31890,reference,gfm,fresh,md4c,no,yes,113992.89914772726,113521.37227746213,115746.27130681818,0.3770116366938941
vite-docs-api-plugin,31890,reference,gfm,fresh,pulldown-cmark,no,yes,73449.07587826798,72874.34982638889,74822.265625,0.5851217182145997
vite-docs-api-plugin,31890,reference,gfm,fresh,bun,no,yes,148169.99305555556,146798.25,149773.94444444444,0.2900496152621995
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v2,no,yes,3217.9349293059126,3213.5993435254763,3223.9133537635425,1.0
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,ox-content,no,yes,4607.242161003296,4592.802167080775,4607.496036305147,0.6984514416331784
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v1,no,yes,4770.979069384579,4759.124405893536,4854.179606162583,0.6744810409996208
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,md4c,no,yes,10437.4078125,10420.952734375,10504.83042607668,0.3083078660059698
