case,profile,category,mode,baseline_ns_per_document,candidate_ns_per_document,baseline_over_candidate_median,baseline_over_candidate_min,baseline_over_candidate_max,pairs,round_medians
mixed--control--legacy-node-ferromark-readme,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,parse,6442.987011316873,6447.193287037037,1.0052844594032182,0.9933074350410948,1.0272931203472364,9,"[1.003621799446902, 1.0077950232739339, 1.0052844594032182]"
mixed--control--legacy-node-ferromark-readme,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,render,3487.9441266741073,3530.3065039503385,0.9921363932117784,0.9827911811810872,0.997530347012789,9,"[0.9880003684584246, 0.991601215508949, 0.9954720830993684]"
mixed--deflists--legacy-docs-markdown-extensions,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,fresh,8430.66061827957,6748.198410560345,1.2452064340269695,1.2316573267285305,1.2699082165739897,9,"[1.254180285931632, 1.2413102637462528, 1.2443866224888287]"
mixed--deflists--legacy-docs-markdown-extensions,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,reuse,8067.473421391753,6346.069458502025,1.2729383069171514,1.2582087624997071,1.284121420706655,9,"[1.2751239458976995, 1.2729383069171514, 1.260607932635976]"
mixed--deflists--legacy-docs-markdown-extensions,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,parse,6446.882458847736,4716.765530873494,1.3677497021344103,1.3449824794363776,1.3786924866048957,9,"[1.3643773007021356, 1.3710948984675484, 1.3761063964960636]"
mixed--deflists--legacy-docs-markdown-extensions,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,render,1559.8620259481038,1568.9228476405622,0.9929039707379965,0.9851842315103474,1.001584928198837,9,"[0.9895029569110116, 1.0013418947393, 0.9924269198793563]"
mixed--control--legacy-docs-markdown-extensions,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,fresh,4058.5463474025973,4114.261266447368,0.9878043022594238,0.9833712707479405,0.9975700822522492,9,"[0.9878043022594238, 0.9922017783488888, 0.9843114338677984]"
mixed--control--legacy-docs-markdown-extensions,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,reuse,3680.0091911764707,3703.797615521327,0.9938231108260818,0.9842817791167994,0.9980706036356393,9,"[0.9892853326057996, 0.9944634794813335, 0.9938047764944395]"
mixed--control--legacy-docs-markdown-extensions,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,parse,2578.0691927512357,2588.9771316225165,0.9958492971136744,0.9851270663202986,1.0015780453097272,9,"[0.9958492971136744, 0.9978233302800174, 0.9917151905723481]"
mixed--control--legacy-docs-markdown-extensions,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,render,1075.9249827942187,1085.9320708825574,0.9907847936747962,0.982495575939438,0.9950687579310612,9,"[0.9927334538386237, 0.9841657148933347, 0.9919746036866949]"
mixed--deflists--rust-book-ch03-04-comments,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,fresh,1642.0638458508404,1235.440340909091,1.3243419259510034,1.3094126135336452,1.3352151796144653,9,"[1.329216881494044, 1.3198990347275104, 1.3243419259510034]"
mixed--deflists--rust-book-ch03-04-comments,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,reuse,1267.3938564476887,858.8963770604396,1.4730330088189592,1.4497372400252293,1.4873261645020623,9,"[1.4730330088189592, 1.4728657949802084, 1.4805543573819682]"
mixed--deflists--rust-book-ch03-04-comments,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,parse,1020.6870509470934,612.3990865007837,1.6699602551195574,1.6547370140408733,1.6873385440781998,9,"[1.6650219790971705, 1.6666244521521922, 1.6787515359551757]"
mixed--deflists--rust-book-ch03-04-comments,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,render,236.31355395493043,237.75126483566646,0.9916051390569628,0.9862442468698116,1.0000406028271913,9,"[0.9916051390569628, 0.9904162883443004, 0.9943787168429066]"
mixed--control--rust-book-ch03-04-comments,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,fresh,1105.6962075671852,1089.2085801393728,1.0082948633062394,0.998252838586912,1.0194053959147673,9,"[1.0019027875692836, 1.0164089759566892, 1.0082948633062394]"
mixed--control--rust-book-ch03-04-comments,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,reuse,724.8890016233767,719.3168430740911,1.0094275347186235,1.004701470702555,1.0138244519518869,9,"[1.0089008945835287, 1.0094275347186235, 1.0103979714203883]"
mixed--control--rust-book-ch03-04-comments,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,parse,520.9019166666667,524.3454697986577,0.993224867793169,0.9865461666612382,0.9972219158372444,9,"[0.9934090567553143, 0.993224867793169, 0.9924950998597386]"
mixed--control--rust-book-ch03-04-comments,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,render,192.0192115691816,193.11645269435175,0.9947821548805397,0.9870619502157583,0.998643510777174,9,"[0.9907621440712188, 0.9941378797735801, 0.9948366696911152]"
mixed--deflists--vite-docs-api-plugin,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,fresh,110979.16666666667,95567.32536764706,1.1473224790270127,1.0967207299386328,1.2180501320642603,9,"[1.1329255056594911, 1.1756644634854934, 1.1585906928153593]"
mixed--deflists--vite-docs-api-plugin,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,reuse,110490.36458333333,94766.92830882352,1.1429346359767394,1.1023149542948796,1.2052705399835792,9,"[1.1142597840679176, 1.2029799259035234, 1.1496461097764203]"
mixed--deflists--vite-docs-api-plugin,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,parse,82586.69078947368,69067.19836956522,1.1980794991704202,1.127296245726014,1.2426077499955694,9,"[1.1980576040469963, 1.1980794991704202, 1.2067025583041358]"
mixed--deflists--vite-docs-api-plugin,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,render,15948.9163510101,16067.429209183674,0.9999387871739834,0.9843800093030334,1.0170702744434594,9,"[0.9999387871739834, 0.9924904367923439, 1.0001593898743524]"
mixed--control--vite-docs-api-plugin,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,fresh,73768.703125,72682.35085227272,1.0317558174688024,0.9726436896716734,1.0571819734989627,9,"[0.9822881453616703, 1.0318512624323937, 1.0384383246646594]"
mixed--control--vite-docs-api-plugin,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,reuse,74128.13778409091,72890.44744318182,1.0225455439091282,0.9787232031858639,1.0500442804715473,9,"[1.0225455439091282, 1.0426917396102244, 1.0143015740804064]"
mixed--control--vite-docs-api-plugin,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,parse,55492.816810344826,55114.04525862069,1.0015105798964594,0.9851706620140935,1.0268149836783873,9,"[1.0015105798964594, 1.01166596027845, 0.9944473941474223]"
mixed--control--vite-docs-api-plugin,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,render,12863.227971311475,12961.85201446281,0.9942012938464722,0.9775361804325722,1.0044269274169684,9,"[0.9942012938464722, 0.9889189082493953, 0.99986024597049]"
mixed--deflists--typescript-handbook-compiler-options,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,fresh,84170.16118421052,83209.70394736843,1.0024876528942386,0.9940800332071592,1.0148591903655733,9,"[1.0024765340006674, 1.0069587094202792, 1.0147914610984763]"
mixed--deflists--typescript-handbook-compiler-options,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,reuse,84121.02467105263,83627.2615131579,1.0030205893849735,0.8197298178860652,1.0203219201596512,9,"[0.9934794146637348, 1.0078355003435744, 0.9948903905994925]"
