case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v1,no,no,167740.55859375,165879.720703125,167885.255859375,0.6582747776205642
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,md4c,no,no,216019.53125,215680.22916666666,216300.5651041667,0.511154608415761
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,220640.84375,219952.79947916666,222453.5598958333,0.5004484982452393
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,bun,no,no,443251.9479166666,442323.78125,444402.9947916666,0.24911199922579774
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,v2,yes,yes,17083.922930743243,16904.88457207207,17182.407534246573,1.0
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,ox-content,yes,yes,15719.389646026233,15610.982581018518,15814.43671875,1.0868057421721813
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,v1,yes,yes,23484.3869562369,23217.122395833336,23570.34866898148,0.7274587564316282
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,md4c,yes,yes,58489.96803977273,57435.75426136363,58799.33096590909,0.29208295889521274
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,pulldown-cmark,yes,yes,64979.1015625,63647.81953125,65005.24140625,0.2629141142296514
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,bun,yes,yes,239746.4192708333,237470.70052083334,241772.8958333333,0.07125830276298777
comment-ack,37,comments,gfm,reuse,v2,yes,yes,80.35296901249997,78.5801916337038,81.24262483552133,1.0
comment-ack,37,comments,gfm,reuse,ox-content,yes,yes,68.14124975633575,66.8645225637686,68.25900961042687,1.179211847446763
comment-ack,37,comments,gfm,reuse,v1,yes,yes,85.59680183974254,84.40705527678814,86.28381521936493,0.9387379818575434
comment-ack,37,comments,gfm,reuse,md4c,yes,yes,970.9538530329121,946.3521098074168,972.2635956108749,0.08275673324896551
comment-ack,37,comments,gfm,reuse,pulldown-cmark,yes,yes,167.23920271312272,162.27697012855276,167.52893883981017,0.4804673049675746
comment-ack,37,comments,gfm,reuse,bun,yes,yes,293.80084644812774,285.80089377572017,294.525149515626,0.27349468180203745
comment-question,160,comments,gfm,reuse,v2,yes,yes,93.24244388733464,92.1193026882386,93.45420169569728,1.0
comment-question,160,comments,gfm,reuse,ox-content,yes,yes,78.82457098966108,78.30039175534267,79.0188772091613,1.1829108958875865
comment-question,160,comments,gfm,reuse,v1,yes,yes,106.0699670806983,105.66569589162867,106.48444561722332,0.8790654551292125
comment-question,160,comments,gfm,reuse,md4c,yes,yes,1067.801639619979,1061.0775158344566,1075.450303632846,0.08732187742333754
comment-question,160,comments,gfm,reuse,pulldown-cmark,yes,yes,310.5133580267568,308.3639113565671,312.85272270417806,0.3002848073263888
comment-question,160,comments,gfm,reuse,bun,yes,yes,773.1900589514375,772.4532819751983,775.5565743897157,0.1205944680843226
comment-review,282,comments,gfm,reuse,v2,yes,yes,155.26951620916657,153.5327657633254,155.50955230645107,1.0
comment-review,282,comments,gfm,reuse,ox-content,yes,yes,129.95134352780843,127.99752200363429,130.50681916434175,1.194828094839514
comment-review,282,comments,gfm,reuse,v1,yes,yes,194.4104823192645,192.90296677256163,194.48863995638771,0.798668437816949
comment-review,282,comments,gfm,reuse,md4c,yes,yes,1236.1754368113059,1221.530307873185,1242.7215459415797,0.12560475769497711
comment-review,282,comments,gfm,reuse,pulldown-cmark,yes,yes,529.7139830508474,527.5174838938042,534.2174672270735,0.2931195346494415
comment-review,282,comments,gfm,reuse,bun,yes,yes,1324.016620444816,1318.9394392181161,1330.5793536222313,0.11727157636208697
comment-links,278,comments,gfm,reuse,v2,yes,yes,421.68340993997845,421.11077470159057,422.4331773405437,1.0
comment-links,278,comments,gfm,reuse,ox-content,yes,yes,376.05279145131544,374.76331678290876,376.7190766589875,1.121340991280929
comment-links,278,comments,gfm,reuse,v1,yes,yes,507.94212866018586,507.60205004524954,510.36384706534056,0.8301800267134081
comment-links,278,comments,gfm,reuse,md4c,yes,yes,1577.5183413261234,1574.4327897378305,1582.6521394515435,0.2673080869446468
