name,group,feature,workload,document,target_bytes,byte_count,mode,off_ns,on_ns,on_over_off,ratio_min,ratio_max,pairs,round_ratios,html_equal,ast_equal,off_html_bytes,on_html_bytes
parser.line_comments-plain-300,feature,parser.line_comments,plain,,300,330,parse,111.85380502863279,111.99643113128658,1.0027792998567469,0.9887423232237234,1.0092113731278776,9,"[0.9917164114789075, 1.0046452763129248, 0.9917726794684556]",True,True,342,342
parser.line_comments-plain-300,feature,parser.line_comments,plain,,300,330,render,51.89241953561742,51.58086728378081,0.9939961895277831,0.9749005986526729,1.016331556326627,9,"[1.001108106969466, 0.9899716865747377, 0.9939961895277831]",True,True,342,342
parser.line_comments-plain-300,feature,parser.line_comments,plain,,300,330,fresh,487.20508116883116,488.6211894215737,1.0050929165069025,0.9808877188790105,1.0161136027936857,9,"[1.0050929165069025, 1.0154904659616482, 1.0001860921010388]",True,True,342,342
parser.line_comments-plain-300,feature,parser.line_comments,plain,,300,330,reuse,162.35051406926408,162.64341934084996,1.002691330007526,0.979935174030704,1.0220556002845378,9,"[1.0082996671272089, 1.002691330007526, 0.9979443233073464]",True,True,342,342
parser.line_comments-plain-4096,feature,parser.line_comments,plain,,4096,4125,parse,1140.5996806569342,1147.2309367359412,1.0089040829678668,0.9827734637318655,1.0281268468594242,9,"[1.0005107616204265, 0.9952644214261082, 1.0119046659520814]",True,True,4275,4275
parser.line_comments-plain-4096,feature,parser.line_comments,plain,,4096,4125,render,527.4916690101237,529.2439686794582,1.0009828248112684,0.9942067705822829,1.0159883750816743,9,"[1.0009828248112684, 0.9954450435494792, 1.0027602348722702]",True,True,4275,4275
parser.line_comments-plain-4096,feature,parser.line_comments,plain,,4096,4125,fresh,2093.247140066964,2079.837028824834,0.995470850874969,0.9891328613357763,1.0141834103387737,9,"[0.9975622603671813, 0.995470850874969, 0.9940982002427728]",True,True,4275,4275
parser.line_comments-plain-4096,feature,parser.line_comments,plain,,4096,4125,reuse,1684.767223967684,1679.0655746869409,0.9944263946162024,0.9804449344766367,1.014863677553914,9,"[0.9944263946162024, 0.9913238806471321, 0.9949880358981853]",True,True,4275,4275
parser.line_comments-plain-65536,feature,parser.line_comments,plain,,65536,65670,parse,17926.911556603773,17936.73879716981,1.0000082290417498,0.9824540149614728,1.017302164645307,9,"[1.0000082290417498, 1.005914659365146, 0.998398693775743]",True,True,68058,68058
parser.line_comments-plain-65536,feature,parser.line_comments,plain,,65536,65670,render,8358.280420353982,8353.705752212389,0.9948718514617775,0.9872760705258691,1.0106645582735432,9,"[0.9948718514617775, 1.0075801497417458, 0.9929317344049974]",True,True,68058,68058
parser.line_comments-plain-65536,feature,parser.line_comments,plain,,65536,65670,fresh,26796.838541666668,26744.64670138889,0.9994628110605139,0.9823803322446786,1.0263104553206401,9,"[0.9994628110605139, 1.0070454212555224, 0.99214009702529]",True,True,68058,68058
parser.line_comments-plain-65536,feature,parser.line_comments,plain,,65536,65670,reuse,26211.407118055555,26279.332465277777,1.006035614462907,0.9877478617321798,1.0237278269592471,9,"[1.006035614462907, 0.999474507974788, 1.0181704643079585]",True,True,68058,68058
