case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,ox-content,no,yes,11139.398368362832,11097.418418141593,11186.398812816056,0.6003589672785576
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,v1,no,yes,12492.575852413367,12486.148360148516,12620.16328125,0.5353289649422313
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,md4c,no,yes,19172.42926864802,18987.223721590908,19281.919471153844,0.34881535390357715
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,pulldown-cmark,no,yes,16737.27375,16677.6575,16870.90666666667,0.39956553262055355
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,bun,no,yes,36074.58214285714,36021.56071428572,36422.455357142855,0.18538364974128824
vue-docs-slots,24211,technical-docs,gfm,fresh,v2,no,yes,28398.381660353534,28022.729166666664,28505.353693181816,1.0
vue-docs-slots,24211,technical-docs,gfm,fresh,ox-content,no,yes,51010.894375,50854.245625,51305.72125,0.5567120907856761
vue-docs-slots,24211,technical-docs,gfm,fresh,v1,no,yes,94168.05915178571,93773.78794642857,95405.61607142857,0.3015712749753005
vue-docs-slots,24211,technical-docs,gfm,fresh,md4c,no,yes,110664.91145833334,110587.06640625,113822.52722537878,0.25661595248323915
vue-docs-slots,24211,technical-docs,gfm,fresh,pulldown-cmark,no,yes,87367.04791666666,86979.25208333333,88853.00833333333,0.32504682643553173
vue-docs-slots,24211,technical-docs,gfm,fresh,bun,no,yes,196096.85044642858,193464.61607142858,198241.4575892857,0.14481814264585371
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v2,no,yes,4275.429767491467,4260.579347363946,4276.934726962458,1.0
vite-docs-philosophy,3575,technical-docs,gfm,fresh,ox-content,no,yes,6778.657770270271,6766.445354729729,6826.948879076087,0.6307192238325674
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v1,no,yes,7842.54423828125,7798.676339285714,8043.2086338141025,0.5451585145828209
vite-docs-philosophy,3575,technical-docs,gfm,fresh,md4c,no,yes,12390.602103960395,12385.35370104106,12405.796720297029,0.345054238011962
vite-docs-philosophy,3575,technical-docs,gfm,fresh,pulldown-cmark,no,yes,10812.192887931034,10761.691639957266,10832.38644935345,0.3954267012997759
vite-docs-philosophy,3575,technical-docs,gfm,fresh,bun,no,yes,22032.49259868421,21966.9375,22035.753837719298,0.19405111556677873
vite-docs-api-plugin,31890,reference,gfm,fresh,v2,no,yes,84167.04999999999,83983.11770833333,84177.746875,1.0
vite-docs-api-plugin,31890,reference,gfm,fresh,ox-content,no,yes,110315.42578125,109130.92317708334,110395.55598958333,0.7629671861748425
vite-docs-api-plugin,31890,reference,gfm,fresh,v1,no,yes,131387.7375,131167.34375,133408.846875,0.6406004974398771
vite-docs-api-plugin,31890,reference,gfm,fresh,md4c,no,yes,163548.810546875,163275.775390625,165185.716796875,0.5146295452627381
vite-docs-api-plugin,31890,reference,gfm,fresh,pulldown-cmark,no,yes,137933.696875,135714.1484375,139539.625,0.6101993342226948
vite-docs-api-plugin,31890,reference,gfm,fresh,bun,no,yes,242242.34375,239047.5807291667,242547.0390625,0.34744978395215015
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v2,no,yes,6494.078853626943,6438.457759631906,6561.681691753927,1.0
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,ox-content,no,yes,9935.957341269841,9920.622562804649,10005.975088293651,0.6535936730176202
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v1,no,yes,10100.120841733871,9950.618799603173,10117.303931451614,0.6429704114819398
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,md4c,no,yes,16115.55689102564,16102.314503205129,16127.668469551281,0.40296955901308856
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,pulldown-cmark,no,yes,14259.71075994318,14183.323560393259,14420.506824712644,0.4554144865174544
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,bun,no,yes,29279.413880813954,29044.328125,29463.976744186046,0.22179675044254712
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v2,no,yes,23472.703414351854,23382.26736111111,23618.29558656534,1.0
typescript-handbook-compiler-options,54026,reference,gfm,fresh,ox-content,no,yes,36217.514285714286,36200.73883928571,36339.036160714284,0.6481036558494705
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v1,no,yes,84493.14895833333,83461.90631510416,85045.49583333333,0.27780599615155904
typescript-handbook-compiler-options,54026,reference,gfm,fresh,md4c,no,yes,126366.859375,125963.45,127219.484375,0.18575046915343071
typescript-handbook-compiler-options,54026,reference,gfm,fresh,pulldown-cmark,no,yes,69000.58799342105,68961.76398026315,69391.52960526316,0.34018120855129363
typescript-handbook-compiler-options,54026,reference,gfm,fresh,bun,no,yes,192110.07142857142,191534.44642857142,192935.03125,0.12218361713055349
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v2,no,yes,1631.4235696950304,1612.044481592768,1642.4512761068331,1.0
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,ox-content,no,yes,2584.100261592613,2569.6511036564884,2614.0672073588185,0.6313313743831146
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v1,no,yes,3495.6932623283396,3447.0384814049585,3559.283203125,0.4666952868194177
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,md4c,no,yes,5373.5228674892705,5319.529526911287,5470.899563318777,0.30360409919634307
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,4065.8562297077924,4064.2625811688313,4084.112815527198,0.4012496944124064
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,bun,no,yes,7295.4555873240515,7282.190043604651,7300.7535428779065,0.22362189039018346
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v2,no,no,45827.877232142855,45770.510044642855,45850.06529017857,1.0
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,ox-content,no,no,78605.1474609375,77834.53033088235,79400.2197265625,0.5830136920093792
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v1,no,no,109609.09505208334,109294.63541666667,110260.25,0.41810287011645025
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,md4c,no,no,161299.74609375,161048.404296875,163588.22265625,0.28411623912604894
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,140115.6927083333,139829.95486111112,140564.0625,0.3270716958702033
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,bun,no,no,306205.375,305570.665625,308737.821875,0.14966385626686943
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v2,no,yes,2853.5283116886917,2828.946337669683,2875.390625,1.0
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,ox-content,no,yes,4597.424632352941,4596.500229779412,4606.970818014706,0.6206797370005539
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v1,no,yes,7586.803787878788,7585.764885108616,7657.200581232231,0.37611732047791846
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,md4c,no,yes,8585.620184075342,8569.718313909467,8668.005280172414,0.3323613496182177
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,7226.614337813933,6900.661596992441,7422.702735915927,0.3948637879784644
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,bun,no,yes,11863.363354952831,11699.69773413162,11941.53869047619,0.24053282583622235
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v2,no,no,80688.162109375,78466.568359375,80821.478515625,1.0
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,ox-content,no,no,133206.140625,132631.95937499998,133223.2390625,0.6057390577550561
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v1,no,no,209783.671875,209735.60416666666,210011.76302083334,0.3846255592163207
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,md4c,no,no,254778.68125,252847.859375,258390.82187500002,0.3166990335042995
