case,profile,category,mode,baseline_ns_per_document,candidate_ns_per_document,baseline_over_candidate_median,baseline_over_candidate_min,baseline_over_candidate_max,pairs,round_medians
scanner-opt-5-plain-16000,opt-5,scanner-diagnostic,parse,1629.8319498697917,1211.8711240310076,1.344888839704782,1.3296931074824467,1.3618378007751872,3,[1.344888839704782]
scanner-opt-5-plain-16000,opt-5,scanner-diagnostic,reuse,2422.0810810810813,1997.4497412420383,1.2122113833265287,1.1988766634683898,1.2130072710297903,3,[1.2122113833265287]
scanner-opt-5-sparse-16000,opt-5,scanner-diagnostic,parse,2160.7938577586206,1700.4642493206522,1.2611946746963345,1.24782635864126,1.2707081954953616,3,[1.2611946746963345]
scanner-opt-5-sparse-16000,opt-5,scanner-diagnostic,reuse,3080.8694852941176,2673.3607104700855,1.151896903916443,1.1434235285248353,1.165737515586601,3,[1.151896903916443]
scanner-opt-5-disabled-16000,opt-5,scanner-diagnostic,parse,1638.048102094241,15618.64862804878,0.1048777100441679,0.10402825330875992,0.10692130779159013,3,[0.1048777100441679]
scanner-opt-5-disabled-16000,opt-5,scanner-diagnostic,reuse,2434.174176356589,16110.509615384615,0.15109231392854836,0.14639487687925343,0.15152102877701695,3,[0.15109231392854836]
scanner-opt-6-plain-16000,opt-6,scanner-diagnostic,parse,1651.4539907651715,1227.2492647058823,1.346371894378461,1.3077177758198597,1.3760300688111962,3,[1.346371894378461]
scanner-opt-6-plain-16000,opt-6,scanner-diagnostic,reuse,5015.70825,2038.4856473941368,2.488654211734746,2.4369946034085994,2.504535665254234,3,[2.488654211734746]
scanner-opt-6-sparse-16000,opt-6,scanner-diagnostic,parse,2125.94781037415,1649.8666721635884,1.2865533996590792,1.275743518233979,1.3008060450967085,3,[1.2865533996590792]
scanner-opt-6-sparse-16000,opt-6,scanner-diagnostic,reuse,3224.205448717949,2803.4319196428573,1.1477996074906165,1.1383195284328373,1.1705891933199286,3,[1.1477996074906165]
scanner-opt-6-disabled-16000,opt-6,scanner-diagnostic,parse,1637.4891197643979,9182.291666666666,0.1774298722148526,0.1771482375820436,0.18125449855653897,3,[0.1774298722148526]
scanner-opt-6-disabled-16000,opt-6,scanner-diagnostic,reuse,2443.2882080078125,10069.092757936507,0.24356397618895217,0.23893010351937907,0.2455284513791965,3,[0.24356397618895217]
scanner-opt-7-plain-16000,opt-7,scanner-diagnostic,parse,1838.3316532258063,1228.7547888015717,1.5075008071116238,1.4915112474964418,1.5439431643383354,3,[1.5075008071116238]
scanner-opt-7-plain-16000,opt-7,scanner-diagnostic,reuse,2722.4014945652175,2053.995901639344,1.313778364709563,1.291685393427274,1.3332867412236267,3,[1.313778364709563]
scanner-opt-7-sparse-16000,opt-7,scanner-diagnostic,parse,2604.328708506224,1959.3701018808777,1.325096858634378,1.3244719077333136,1.3291662999278313,3,[1.325096858634378]
scanner-opt-7-sparse-16000,opt-7,scanner-diagnostic,reuse,3853.783167177914,3218.7833333333333,1.1957556791914892,1.1817918945435812,1.2180894064912247,3,[1.1957556791914892]
scanner-opt-7-disabled-16000,opt-7,scanner-diagnostic,parse,1838.8815065982405,1233.0729166666667,1.491299891306704,1.4836835034099052,1.5239117515276115,3,[1.491299891306704]
scanner-opt-7-disabled-16000,opt-7,scanner-diagnostic,reuse,2604.551822916667,2008.5846354166667,1.294881084346353,1.2933038250438658,1.3042426927713944,3,[1.294881084346353]
