name,group,feature,workload,document,target_bytes,byte_count,mode,off_ns,on_ns,on_over_off,ratio_min,ratio_max,pairs,round_ratios,html_equal,ast_equal,off_html_bytes,on_html_bytes
parser.line_comments-plain-300,feature,parser.line_comments,plain,,300,330,parse,115.03135582302708,120.08706866738396,1.0427279526182318,1.038077287387735,1.0592582457639697,9,"[1.0401459129548793, 1.0583080107906964, 1.0427279526182318]",True,True,342,342
parser.line_comments-plain-300,feature,parser.line_comments,plain,,300,330,render,51.85874232492532,51.79964984253274,0.9993053261904936,0.9915874210021326,1.0042210427761664,9,"[1.0025686611026114, 0.9930708394127996, 0.9962438374607215]",True,True,342,342
parser.line_comments-plain-300,feature,parser.line_comments,plain,,300,330,fresh,505.2028673617847,504.82057493540054,0.998281929789411,0.9111663028012635,1.031298128170355,9,"[0.9325176806424889, 0.9944879852354145, 1.0187932703852982]",True,True,342,342
parser.line_comments-plain-300,feature,parser.line_comments,plain,,300,330,reuse,167.1321230880308,171.6474239261782,1.0270163554122336,1.0209873208991254,1.035060396752032,9,"[1.0270163554122336, 1.0329281152930914, 1.0263940508813674]",True,True,342,342
parser.line_comments-plain-4096,feature,parser.line_comments,plain,,4096,4125,parse,1173.5407282282283,1209.8611648606811,1.0315011236608267,1.023001117509833,1.0389453113623635,9,"[1.0306522995257303, 1.0322523179426675, 1.0345403262677673]",True,True,4275,4275
parser.line_comments-plain-4096,feature,parser.line_comments,plain,,4096,4125,render,532.8655067337197,532.6941036128153,1.001318022160303,0.9814471097628391,1.0102050868198884,9,"[0.999678336993597, 1.0021716548918733, 0.9972852829821277]",True,True,4275,4275
parser.line_comments-plain-4096,feature,parser.line_comments,plain,,4096,4125,fresh,2124.8797129755435,2153.217200413223,1.0137997910991534,1.008728837365363,1.0229399107274653,9,"[1.015239577739493, 1.0137997910991534, 1.0126691721724086]",True,True,4275,4275
parser.line_comments-plain-4096,feature,parser.line_comments,plain,,4096,4125,reuse,1709.793558533917,1746.550593575419,1.0239312007133556,1.0140388554511022,1.0302854136070485,9,"[1.0248967136589924, 1.0204085854549854, 1.0270621337533734]",True,True,4275,4275
parser.line_comments-plain-65536,feature,parser.line_comments,plain,,65536,65670,parse,18326.535247093023,18841.694653614457,1.0271197612425307,1.015173189981204,1.0411862253404498,9,"[1.0232160992508768, 1.0273827762668843, 1.0271197612425307]",True,True,68058,68058
parser.line_comments-plain-65536,feature,parser.line_comments,plain,,65536,65670,render,8348.279587765957,8358.252992021276,0.9984214352812716,0.9899410227401513,1.0055334569395096,9,"[1.0003656502724565, 1.0041266796630735, 0.9919444086832058]",True,True,68058,68058
parser.line_comments-plain-65536,feature,parser.line_comments,plain,,65536,65670,fresh,27347.634159482757,27928.757254464286,1.0212494832859254,1.011952820164781,1.0290491167411424,9,"[1.0217312623288024, 1.0215649519476344, 1.0170177820196347]",True,True,68058,68058
parser.line_comments-plain-65536,feature,parser.line_comments,plain,,65536,65670,reuse,26611.338983050846,27311.736530172413,1.0236142149036267,1.011187851855269,1.0317434354899182,9,"[1.0220483017400226, 1.0236142149036267, 1.0259675101615424]",True,True,68058,68058
parser.definition_lists-plain-300,feature,parser.definition_lists,plain,,300,330,parse,114.83299496582642,125.99947836867995,1.096486158496554,1.0898912218078076,1.116725929321426,9,"[1.094443239388111, 1.096486158496554, 1.0982481615397905]",True,True,342,342
parser.definition_lists-plain-300,feature,parser.definition_lists,plain,,300,330,render,51.98140635916032,51.753112372482775,0.9941974168394814,0.9892694657167229,1.0116323135543959,9,"[0.990993624717129, 0.9941974168394814, 0.9973333452916624]",True,True,342,342
parser.definition_lists-plain-300,feature,parser.definition_lists,plain,,300,330,fresh,498.44455741626797,511.8641909597118,1.0249480576583396,1.0132406362113393,1.0413493287801558,9,"[1.0249361213340784, 1.0346034189908806, 1.022420940449745]",True,True,342,342
parser.definition_lists-plain-300,feature,parser.definition_lists,plain,,300,330,reuse,166.32877527940394,177.03244307239152,1.064600546222167,1.0529892246610972,1.0810782007891873,9,"[1.064600546222167, 1.0592703607393748, 1.0701476529370768]",True,True,342,342
parser.definition_lists-plain-4096,feature,parser.definition_lists,plain,,4096,4125,parse,1175.593280075188,1286.447633744856,1.0942509624584904,1.07979336379142,1.0984733200108552,9,"[1.093249322703376, 1.088722307403017, 1.0970919202258078]",True,True,4275,4275
parser.definition_lists-plain-4096,feature,parser.definition_lists,plain,,4096,4125,render,533.1935666154895,532.1690394109636,0.995759904184105,0.9884639179140666,1.00808645584662,9,"[0.995759904184105, 1.0002143995297952, 0.9931805404459639]",True,True,4275,4275
parser.definition_lists-plain-4096,feature,parser.definition_lists,plain,,4096,4125,fresh,2124.8690557065215,2236.6215128755366,1.0482995549151133,1.043159923274746,1.0573019538444817,9,"[1.0529945466157846, 1.0527176883581713, 1.0482588590684137]",True,True,4275,4275
parser.definition_lists-plain-4096,feature,parser.definition_lists,plain,,4096,4125,reuse,1706.3702579148471,1818.6197674418604,1.0663767816652172,1.0554861916189509,1.0714606244321756,9,"[1.0596554012063806, 1.070051589027976, 1.0672530918300343]",True,True,4275,4275
parser.definition_lists-plain-65536,feature,parser.definition_lists,plain,,65536,65670,parse,18302.128997093023,20037.877403846152,1.0946268906485752,1.0863577256804566,1.1033538615437612,9,"[1.1006559440210495, 1.0946268906485752, 1.0930935721727446]",True,True,68058,68058
