case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,2707.342667748918,2702.056307086412,2762.4948261589407,0.3413222249886075
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,bun,no,yes,5035.158885542169,4984.780382685528,5037.760416666666,0.18352473956999105
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v2,no,no,32612.580128205125,32599.97676282051,33275.09950657895,1.0
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,ox-content,no,no,50215.99,50187.240000000005,50430.051875000005,0.649446125192496
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v1,no,no,75253.02573529411,74624.5018382353,77600.16434972426,0.43337234363069116
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,md4c,no,no,112789.71354166666,112675.94401041666,113647.61967329546,0.28914498586927806
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,102389.32331730769,102088.34134615384,103161.15745192306,0.3185154376607972
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,bun,no,no,280096.875,278958.59375,280740.103125,0.11643321664408118
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v2,no,yes,1595.8295234236534,1590.069147587749,1597.0492606764928,1.0
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,ox-content,no,yes,2947.967705847669,2942.807904411765,2951.1918484669814,0.5413320913448687
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v1,no,yes,5361.017278002458,5349.294938568376,5370.054318669529,0.2976728931599839
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,md4c,no,yes,6341.352982954546,6335.642263369738,6364.38182106599,0.25165442259928084
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,4744.165246212121,4725.823920151943,4754.08282856788,0.33637730572260527
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,bun,no,yes,7888.553066037735,7843.33896484375,7891.5503144654085,0.20229686104212355
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v2,no,no,55686.70652173913,54897.503396739135,56913.02627840909,1.0
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,ox-content,no,no,89999.62834821429,89059.31994047618,90554.26897321429,0.61874373865505
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v1,no,no,158701.171875,157574.0546875,159458.658203125,0.35089032969208583
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,md4c,no,no,180759.765625,178663.44559151784,181340.1205357143,0.30807025185718306
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,166522.705078125,165519.693359375,167633.21875,0.33440909151465814
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,bun,no,no,371676.921875,371595.703125,373707.68359375,0.14982556958558574
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v2,no,yes,1285.0829740366294,1270.5121478394153,1287.7406803880203,1.0
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,ox-content,no,yes,2281.068626247291,2261.911407076234,2291.7505096607015,0.5633688347863469
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v1,no,yes,3654.3348669825073,3626.758740942029,3668.155837609971,0.3516598836213827
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,md4c,no,yes,5398.288725754311,5364.678097832068,5403.297817887931,0.23805376839251274
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,4027.023462620579,3992.8841560509554,4031.527646736594,0.31911484647779126
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,bun,no,yes,7089.589865819209,7022.835392669951,7096.085628531074,0.18126337324989064
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v2,no,no,113845.05255681818,113583.62926136365,114550.66193181818,1.0
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,ox-content,no,no,184659.31919642858,182531.8080357143,184718.1919642857,0.6165139839799648
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v1,no,no,269018.88125,267769.4,269200.259375,0.4231861051084428
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,md4c,no,no,345274.7421875,342379.23046875,345941.5703125,0.3297230832338008
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,314838.05078125,311477.8625,315048.50390625,0.3615987720490555
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,bun,no,no,715405.2734375,712509.4453125,717639.6484375,0.15913365023128254
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v2,no,yes,2189.018637414195,2185.605429300634,2200.731919464668,1.0
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,ox-content,no,yes,4210.761199276038,4207.915345958183,4253.130002053787,0.5198629259219345
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v1,no,yes,8953.696986607143,8936.859903748733,8995.648718525179,0.24448209948231536
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,md4c,no,yes,9536.660814068644,9474.647010815392,9541.017850559507,0.2295372227336551
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,7612.311256813562,7573.822308552391,7637.572313262195,0.28756294423127626
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,bun,no,yes,14939.631510416666,14844.661397058822,14966.84337797619,0.1465242724285335
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v2,no,no,65004.3625,62368.21056547618,67179.00246710527,1.0
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,ox-content,no,no,107248.80729166666,106825.46614583334,111200.14192708334,0.6061080224716953
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v1,no,no,164639.322265625,163880.126953125,165667.88671875,0.3948288999581982
