case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,md4c,no,yes,5451.876698369565,5438.983288043479,5513.707783578233,0.3082333778596869
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,pulldown-cmark,no,yes,4723.056322262023,4700.568362840036,4735.511782402445,0.3557972329256804
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,bun,no,yes,9020.252473021583,8997.54575089928,9074.567934782608,0.1862974872864124
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,v2,no,yes,5783.660067244304,5760.508038422716,5843.546217873833,1.0
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,ox-content,no,yes,7488.10500173772,7422.133136094675,7555.639517555797,0.7723796696096173
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,v1,no,yes,13892.0819120116,13867.609546703297,14017.261382256554,0.4163278120497937
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,md4c,no,yes,18776.731576492537,18634.871018300044,18824.490904850747,0.3080227271547694
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,pulldown-cmark,no,yes,16389.451565704032,16304.647027451716,16594.156181469298,0.3528891765571326
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,bun,no,yes,33409.60814144737,33382.469983552626,33979.35017336415,0.17311367564557567
legacy-docs-releasing,4141,technical-docs,gfm,fresh,v2,no,yes,4200.8310088087255,4193.597305966758,4309.046081992831,1.0
legacy-docs-releasing,4141,technical-docs,gfm,fresh,ox-content,no,yes,5131.985335553279,5101.588986280488,5329.285180197439,0.8185586540371192
legacy-docs-releasing,4141,technical-docs,gfm,fresh,v1,no,yes,9798.980712890625,9766.81573439014,10204.993521341463,0.42870081408390814
legacy-docs-releasing,4141,technical-docs,gfm,fresh,md4c,no,yes,10719.184027777777,10630.47311970339,10972.900477927156,0.39189839431085977
legacy-docs-releasing,4141,technical-docs,gfm,fresh,pulldown-cmark,no,yes,11806.591391509433,11732.373013748269,12169.681583737864,0.3558038784868681
legacy-docs-releasing,4141,technical-docs,gfm,fresh,bun,no,yes,21270.171345338982,21118.836979166666,22112.721765350878,0.1974986915058054
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,v2,no,yes,3074.88417536855,3059.316189049753,3100.214032615071,1.0
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,ox-content,no,yes,3961.8502274525317,3930.670348573569,4062.0774892954714,0.7761232754489307
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,v1,no,yes,7368.684926470588,7345.470851608187,7415.333672337278,0.4172907657270863
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,md4c,no,yes,9280.553741149237,9225.815716911766,9282.798148148147,0.3313255071984292
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,pulldown-cmark,no,yes,9315.974018794914,9210.329503676472,9460.375245642514,0.33006577403124915
legacy-docs-markdown-extensions,3707,technical-docs,gfm,fresh,bun,no,yes,19198.99802229021,19107.500710227272,19443.08894230769,0.16015857555683802
legacy-docs-readme,1825,readme,gfm,fresh,v2,no,yes,3899.3157126168226,3868.393751134713,3902.123210243867,1.0
legacy-docs-readme,1825,readme,gfm,fresh,ox-content,no,yes,4462.981752629321,4453.939157501703,4517.500612979833,0.8737019169571061
legacy-docs-readme,1825,readme,gfm,fresh,v1,no,yes,5738.808588735981,5712.626070205479,5770.690256323194,0.6794643264928406
legacy-docs-readme,1825,readme,gfm,fresh,md4c,no,yes,8918.000997340427,8827.088798415492,8979.473549107144,0.4372410043214502
legacy-docs-readme,1825,readme,gfm,fresh,pulldown-cmark,no,yes,6413.932715201465,6333.583254419193,6438.968067635085,0.6079445927730384
legacy-docs-readme,1825,readme,gfm,fresh,bun,no,yes,12484.065594059406,12400.848236386139,12542.050625,0.312343417554
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,v2,no,yes,465.62378375232777,464.8164033457249,469.62457738542446,1.0
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,ox-content,no,yes,783.7916377631461,782.4577917480062,789.7446860822374,0.5940657712056817
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,v1,no,yes,1043.542666176495,1036.6641111683882,1047.6835534470097,0.4461952528096983
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,md4c,no,yes,1949.935647068115,1928.9396380010676,1952.6334340873636,0.23878930797148643
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,pulldown-cmark,no,yes,1283.1217034477875,1275.20420999548,1298.4363205492486,0.3628835694238375
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,bun,no,yes,2594.929804087413,2580.435212628866,2618.564886970413,0.1794359843641623
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,v2,no,yes,12303.008884803921,12235.771844660194,12308.626232926425,1.0
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,ox-content,no,yes,13119.947428385418,13106.804850260416,13229.55740131579,0.9377330932123993
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,v1,no,yes,16906.531601914416,16867.41554054054,16956.71431587838,0.7277074431642021
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,md4c,no,yes,23860.971698113208,23827.96491745283,24038.931394003994,0.5156122324128474
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,pulldown-cmark,no,yes,25596.540178571428,25538.618405612244,25663.942920918365,0.4806512442296241
