case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
comment-links,278,comments,gfm,reuse,pulldown-cmark,yes,yes,673.3116482843777,673.2264618904442,678.9854239353829,0.39500932778977327
comment-links,278,comments,gfm,reuse,bun,yes,yes,1620.2191345013198,1612.7933861692886,1623.3116977576274,0.16415333945781124
comment-quote,290,comments,gfm,reuse,v2,yes,yes,176.56182080428943,176.15305328543906,176.76088345327582,1.0
comment-quote,290,comments,gfm,reuse,ox-content,yes,yes,190.36316331187598,189.80777326907568,191.35599262340463,0.9274999308297083
comment-quote,290,comments,gfm,reuse,v1,yes,yes,239.71818663572566,237.88294184110373,239.81914419779648,0.7365391140414045
comment-quote,290,comments,gfm,reuse,md4c,yes,yes,1071.0209933218975,1070.9350732609298,1073.3795144645226,0.1648537441424581
comment-quote,290,comments,gfm,reuse,pulldown-cmark,yes,yes,482.9851491337481,482.2880356901875,486.9937637890806,0.3655636640608094
comment-quote,290,comments,gfm,reuse,bun,yes,yes,1426.6292815947763,1423.4303553155078,1439.5105865816645,0.1237615287181807
comment-inline-code,285,comments,gfm,reuse,v2,yes,yes,190.93055546771626,190.4954411642961,191.74219909884914,1.0
comment-inline-code,285,comments,gfm,reuse,ox-content,yes,yes,196.49370918163345,196.3035629784552,197.53646032773867,0.9716878787769497
comment-inline-code,285,comments,gfm,reuse,v1,yes,yes,460.39543098101217,457.7669750370725,460.9875112615713,0.4147099267707344
comment-inline-code,285,comments,gfm,reuse,md4c,yes,yes,1131.0376020375288,1129.0398086440814,1131.434184796728,0.16881008652918422
comment-inline-code,285,comments,gfm,reuse,pulldown-cmark,yes,yes,606.3911737860162,602.4750297325759,607.5220310987797,0.3148636783013138
comment-inline-code,285,comments,gfm,reuse,bun,yes,yes,1379.6537513447042,1378.7292023670389,1383.1613874454542,0.1383901977446315
comment-table,310,comments,gfm,reuse,v2,yes,yes,739.5885825964478,739.0397424363224,740.064487795858,1.0
comment-table,310,comments,gfm,reuse,ox-content,yes,yes,901.018393488383,898.3916689116379,902.3968878591377,0.820836275864532
comment-table,310,comments,gfm,reuse,v1,yes,yes,846.160393064114,843.1718113784707,847.3893059324903,0.8740524712085038
comment-table,310,comments,gfm,reuse,md4c,yes,yes,2096.415418026233,2084.5692447916667,2098.9616191275168,0.3527872273009553
comment-table,310,comments,gfm,reuse,pulldown-cmark,yes,yes,1149.6564079733457,1148.5812604919938,1150.1702075666974,0.6433127127958347
comment-table,310,comments,gfm,reuse,bun,yes,yes,2173.730314834329,2173.034185962032,2179.576355618467,0.34023934687262053
comment-incident,1124,comments,gfm,reuse,v2,no,yes,968.4515960113731,966.4273199807458,987.4912321050725,1.0
comment-incident,1124,comments,gfm,reuse,ox-content,no,yes,1208.9130957123962,1203.8826500112432,1220.5409676156391,0.8010928158906887
