case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,ox-content,no,yes,801.204978591703,800.2679583442389,804.6637760856319,0.57566390492422
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,v1,no,yes,1060.5509650362364,1058.5488969238472,1067.7882678269302,0.4348916759554945
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,md4c,no,yes,1957.6231905320815,1949.7301283786164,1977.5439345766447,0.23560447631163642
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,pulldown-cmark,no,yes,1303.8974757986073,1297.1338242464717,1318.4580170774038,0.35372780082907695
rust-book-ch03-04-comments,393,technical-docs,gfm,fresh,bun,no,yes,2564.5958632172133,2558.4566078732105,2571.903343806246,0.17984306737601627
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,v2,no,yes,12426.006961633662,12397.715655940594,12612.434843750001,1.0
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,ox-content,no,yes,13367.111369680852,13308.38597074468,13590.3493235741,0.9295955287556148
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,v1,no,yes,16951.796452702703,16944.986908783783,16968.27491554054,0.7330200664161778
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,md4c,no,yes,23986.819575471698,23949.525648584906,24138.509014423078,0.5180347866684325
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,pulldown-cmark,no,yes,25807.796875,25679.222576530614,25854.445790816324,0.4814826705983078
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,bun,no,yes,58081.350142045456,57991.15198863637,58358.60582386364,0.21394142751923387
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,v2,no,yes,4147.557947019868,4137.273153877888,4160.638600498339,1.0
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,ox-content,no,yes,6366.767634171371,6362.983819796955,6394.787069515306,0.6514385611875199
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,v1,no,yes,7343.529148391814,7328.456231725146,7407.374907544379,0.564790833291396
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,md4c,no,yes,12780.665338010203,12759.182919758812,12846.905612244896,0.3245181559276783
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,pulldown-cmark,no,yes,11504.652809633028,11454.811789772728,11531.721760321101,0.3605113527239216
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,bun,no,yes,31404.638671875,31225.38690929878,31790.16953125,0.13206832246518696
vue-docs-slots,24211,technical-docs,gfm,fresh,v2,no,yes,19321.604567307695,19301.142067307694,19346.25408653846,1.0
vue-docs-slots,24211,technical-docs,gfm,fresh,ox-content,no,yes,35918.321875,35911.25357142857,35998.67946428571,0.537931717259764
vue-docs-slots,24211,technical-docs,gfm,fresh,v1,no,yes,65942.53556743421,65446.72450657895,66812.39802631579,0.29300669743809016
vue-docs-slots,24211,technical-docs,gfm,fresh,md4c,no,yes,82599.8935546875,82463.5419921875,82731.6904296875,0.23391803228554167
