case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-tea-plain-prose,40577,plain-prose,commonmark,fresh,bun,yes,yes,208291.21875,207292.50669642858,210800.890625,0.06069557188258334
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v2,no,yes,1317.7419487618545,1310.1963921028296,1321.0062607124478,1.0
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,ox-content,no,yes,2346.616762429643,2337.175481674571,2347.7783771106942,0.5615497041781501
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v1,no,yes,3693.2512835015664,3663.997807017544,3694.7709255162245,0.35679726279347695
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,md4c,no,yes,5293.597771624472,5246.564993649134,5299.09297506347,0.24893125726805504
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,4140.219681291391,4122.041682052426,4162.475557516611,0.318278267869794
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,bun,no,yes,7265.3728323699415,7236.053097074115,7275.3965676040125,0.1813729287079148
wiki-chess-lead,4125,encyclopedia,commonmark,fresh,v2,no,yes,3757.6435708214594,3754.515257491773,3776.9770052642593,1.0
wiki-chess-lead,4125,encyclopedia,commonmark,fresh,ox-content,no,yes,7295.133811773256,7271.90770191306,7354.9526138415895,0.5150890535766711
wiki-chess-lead,4125,encyclopedia,commonmark,fresh,v1,no,yes,11107.727046460177,11064.612938596492,11146.029175884956,0.33829095323502295
wiki-chess-lead,4125,encyclopedia,commonmark,fresh,md4c,no,yes,15831.811328125,15742.6759765625,15938.192246835442,0.23734767253991057
wiki-chess-lead,4125,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,13550.543346774193,13449.31839467513,13643.299932065218,0.2773057489031238
wiki-chess-lead,4125,encyclopedia,commonmark,fresh,bun,no,yes,25334.8825,25098.858915441175,25502.851875,0.14831896579040615
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v2,no,no,116438.38778409091,114248.046875,117217.03267045454,1.0
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,ox-content,no,no,188667.875,188078.77455357142,189609.9330357143,0.6171606468991656
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v1,no,no,276602.73750000005,275264.453125,278125.00312500005,0.42095891326488005
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,md4c,no,no,354441.24609375,352418.296875,356628.90625,0.3285125223639826
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,323271.6484375,322802.0859375,325440.10546875,0.3601874409552579
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,bun,no,no,737793.296875,733131.1796875,738876.625,0.15781979624547657
wiki-chess-plain-prose,80966,plain-prose,commonmark,fresh,v2,yes,yes,29409.17223837209,29373.8644622093,29697.977107558138,1.0
wiki-chess-plain-prose,80966,plain-prose,commonmark,fresh,ox-content,yes,yes,29123.304505813954,28740.397017045456,29150.70893895349,1.0098157725371126
wiki-chess-plain-prose,80966,plain-prose,commonmark,fresh,v1,yes,yes,42871.39791666667,42704.340104166666,42964.800520833334,0.6859858476165759
wiki-chess-plain-prose,80966,plain-prose,commonmark,fresh,md4c,yes,yes,100806.99158653847,100568.30889423078,101656.25,0.2917374259019086
wiki-chess-plain-prose,80966,plain-prose,commonmark,fresh,pulldown-cmark,yes,yes,85890.79791666666,85519.66145833334,86189.10625,0.34240189812773175
wiki-chess-plain-prose,80966,plain-prose,commonmark,fresh,bun,yes,yes,426353.296875,424914.7135416667,429116.5364583334,0.06897840934720013
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v2,no,yes,2192.3260253312155,2192.184982486865,2212.160714746396,1.0
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,ox-content,no,yes,4317.36707974138,4291.742401541096,4352.23388671875,0.507792361603531
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v1,no,yes,9351.298301893312,9322.472916666666,9409.510027985074,0.23444081822171645
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,md4c,no,yes,9587.153870008808,9517.997395833334,9607.237953244276,0.22867329084906002
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,7852.042578125,7781.812970870716,7909.978756791856,0.27920455136588473
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,bun,no,yes,15389.88662347561,15343.50381097561,15414.82005843496,0.1424523831115857
wiki-volcano-lead,4232,encyclopedia,commonmark,fresh,v2,no,yes,2961.219156323877,2959.807897066138,2969.056598695838,1.0
wiki-volcano-lead,4232,encyclopedia,commonmark,fresh,ox-content,no,yes,5667.196903280543,5656.780248078961,5690.651429452901,0.5225191936792827
wiki-volcano-lead,4232,encyclopedia,commonmark,fresh,v1,no,yes,11019.57689144737,11016.401726973683,11063.362253289473,0.26872348961257936
wiki-volcano-lead,4232,encyclopedia,commonmark,fresh,md4c,no,yes,12970.394329896908,12906.364207474227,13004.711662371134,0.22830602378049777
wiki-volcano-lead,4232,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,11054.990268640351,11035.019051535088,11064.052301661231,0.2678626651281599
wiki-volcano-lead,4232,encyclopedia,commonmark,fresh,bun,no,yes,23525.635815207897,23481.963541666664,23535.975983796296,0.12587201381437813
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v2,no,no,63628.678125,63170.60546875,64164.453125,1.0
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,ox-content,no,no,111805.01171875,111150.60807291666,111988.93359375,0.5691039886929263
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v1,no,no,169400.6328125,168910.806640625,169806.55859375,0.3756106282992874
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,md4c,no,no,217323.78645833334,216851.671875,218896.375,0.2927828525443039
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,203597.28348214287,203397.69419642858,204245.81473214284,0.31252223525163464
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,bun,no,no,444716.1458333334,441800.1302083333,447343.9635416666,0.14307705875119311
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,v2,yes,yes,16262.257299991674,15994.590752799415,16264.83887987013,1.0
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,ox-content,yes,yes,15739.3310546875,15564.726273148148,15833.77697290348,1.0332241722019333
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,v1,yes,yes,23679.871757075474,23386.38107638889,23751.43720518868,0.6867544498053525
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,md4c,yes,yes,57904.79971590909,57071.56160449605,58077.41477272727,0.2808447206410713
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,pulldown-cmark,yes,yes,51160.546875,50350.703125,51546.067500000005,0.317867151415036
wiki-volcano-plain-prose,47303,plain-prose,commonmark,fresh,bun,yes,yes,241836.48177083334,241023.98177083334,245516.6041666667,0.06724484734855658
comment-ack,37,comments,gfm,reuse,v2,yes,yes,68.12245909103589,67.89410417763241,68.12954787656227,1.0
comment-ack,37,comments,gfm,reuse,ox-content,yes,yes,68.27625680217477,68.00891118928075,68.31269777120409,0.9977474202842652
comment-ack,37,comments,gfm,reuse,v1,yes,yes,85.7363950556877,85.63843182845949,85.74294226553172,0.7945570728369071
comment-ack,37,comments,gfm,reuse,md4c,yes,yes,749.7838643157378,749.3420697910828,750.4407919417768,0.09085612845670574
comment-ack,37,comments,gfm,reuse,pulldown-cmark,yes,yes,154.733352611304,154.31748691889354,155.1785834068789,0.44025711290675684
comment-ack,37,comments,gfm,reuse,bun,yes,yes,295.7603792862393,295.4610622408717,296.22719622007355,0.23032990171109574
comment-question,160,comments,gfm,reuse,v2,yes,yes,84.5020418225468,83.63267218278736,84.74260461296285,1.0
comment-question,160,comments,gfm,reuse,ox-content,yes,yes,79.13099269213143,78.31562610955787,79.14741427051904,1.067875417048186
comment-question,160,comments,gfm,reuse,v1,yes,yes,105.4255108748498,105.02907298567108,105.90533086032539,0.8015331500063474
comment-question,160,comments,gfm,reuse,md4c,yes,yes,845.689868199467,839.5755314701547,851.4414373226284,0.09992083977836647
comment-question,160,comments,gfm,reuse,pulldown-cmark,yes,yes,263.92698860308485,261.66603025336474,264.7327054678392,0.32017203799353744
comment-question,160,comments,gfm,reuse,bun,yes,yes,772.3307383467625,771.4332356451017,780.3014643340981,0.10941172949225143
