name,group,feature,workload,document,target_bytes,byte_count,mode,off_ns,on_ns,on_over_off,ratio_min,ratio_max,pairs,round_ratios,html_equal,ast_equal,off_html_bytes,on_html_bytes
parser.autolinks-active-65536,feature,parser.autolinks,active,,65536,65600,render,15811.487373737375,118489.02678571429,7.482591341530578,7.420731232225641,7.586207161587702,9,"[7.480325487558844, 7.482591341530578, 7.499797477107977]",False,False,70520,165640
parser.autolinks-active-65536,feature,parser.autolinks,active,,65536,65600,fresh,47762.66571969697,480781.8984375,10.002664770846065,9.885807734472829,10.160635795163225,9,"[9.96006388706923, 10.002664770846065, 10.080399740818878]",False,False,70520,165640
parser.autolinks-active-65536,feature,parser.autolinks,active,,65536,65600,reuse,47240.34926470588,479057.6171875,10.13384207340346,10.103122121212728,10.28577251609847,9,"[10.1202736692457, 10.175314875654434, 10.140875188050588]",False,False,70520,165640
parser.definition_lists-plain-4096,feature,parser.definition_lists,plain,,4096,4125,parse,1204.8788550501156,3824.403346577017,3.165090580387213,3.105470119604348,3.2264408075522435,9,"[3.1736169531509852, 3.1597885096133465, 3.165090580387213]",True,True,4275,4275
parser.definition_lists-plain-4096,feature,parser.definition_lists,plain,,4096,4125,render,535.5551747772447,534.8322959445585,0.995871175895746,0.990799938259338,1.0068801993333114,9,"[0.9943453531659806, 0.9928673464154776, 1.0019747691121115]",True,True,4275,4275
parser.definition_lists-plain-4096,feature,parser.definition_lists,plain,,4096,4125,fresh,2163.115188450899,4778.900707186544,2.210486107800011,2.1878086383612025,2.229537744323926,9,"[2.207468278748843, 2.2044561872394888, 2.2139047992744034]",True,True,4275,4275
parser.definition_lists-plain-4096,feature,parser.definition_lists,plain,,4096,4125,reuse,1735.3519006659267,4353.571814066852,2.505980001480656,2.495894808539647,2.5431928880878147,9,"[2.4991571455328714, 2.5231930452732896, 2.5041877739619105]",True,True,4275,4275
parser.definition_lists-active-4096,feature,parser.definition_lists,active,,4096,4104,parse,13569.818426724138,52193.05520833333,3.859034459900469,3.815814288989933,3.8854196166020842,9,"[3.8447513993085933, 3.86098039956949, 3.8591774397027443]",False,False,6270,7334
parser.definition_lists-active-4096,feature,parser.definition_lists,active,,4096,4104,render,3265.782685281837,4219.458979110512,1.2997323599523807,1.2655247258205522,1.314310113766375,9,"[1.311813011306588, 1.2921774888866713, 1.300971472568408]",False,False,6270,7334
parser.definition_lists-active-4096,feature,parser.definition_lists,active,,4096,4104,fresh,17587.298103932586,58217.351851851854,3.289171191072055,3.208475073252923,3.323663360605225,9,"[3.3152377195266136, 3.2823117970555566, 3.310193044310441]",False,False,6270,7334
parser.definition_lists-active-4096,feature,parser.definition_lists,active,,4096,4104,reuse,16959.005376344085,56873.18638392857,3.3561543144442245,3.317451787793184,3.393001939053434,9,"[3.3715027433281772, 3.3501278413323523, 3.3561543144442245]",False,False,6270,7334
parser.definition_lists-plain-65536,feature,parser.definition_lists,plain,,65536,65670,parse,18856.42582831325,60280.14783653846,3.1931511697807085,3.1711005821966847,3.261526424569093,9,"[3.18308927318591, 3.2253283693083588, 3.1981133927417065]",True,True,68058,68058
parser.definition_lists-plain-65536,feature,parser.definition_lists,plain,,65536,65670,render,8491.202195945945,8463.46418918919,1.0076991838024214,0.9874580355298866,1.0107320366125987,9,"[1.0094035659437595, 0.9959924708480556, 1.0047569822690554]",True,True,68058,68058
parser.definition_lists-plain-65536,feature,parser.definition_lists,plain,,65536,65670,fresh,27919.956140350878,69270.77717391304,2.4864766372200955,2.4457996155492276,2.5000298651581407,9,"[2.4716987223832296, 2.480842785855037, 2.4987487612812744]",True,True,68058,68058
parser.definition_lists-plain-65536,feature,parser.definition_lists,plain,,65536,65670,reuse,27203.66379310345,68600.14809782608,2.525582092237347,2.48460605616535,2.537083101671325,9,"[2.5301950369651984, 2.5197374158755115, 2.520788909287879]",True,True,68058,68058
parser.definition_lists-active-65536,feature,parser.definition_lists,active,,65536,65556,parse,222881.1875,845981.765625,3.7978146098758163,3.7662457935872706,3.8387484168018946,9,"[3.7978146098758163, 3.7827637742816864, 3.8071216615130425]",False,False,100155,116582
parser.definition_lists-active-65536,feature,parser.definition_lists,active,,65536,65556,render,56010.6953125,68251.47282608696,1.2136497954367134,1.1997913433609972,1.2374875384849688,9,"[1.2086669540137878, 1.2125947623365352, 1.224487234680483]",False,False,100155,116582
parser.definition_lists-active-65536,feature,parser.definition_lists,active,,65536,65556,fresh,277020.1822916667,913955.078125,3.29924723629035,3.2697537513997066,3.319223400725654,9,"[3.2880412881331966, 3.310056549542541, 3.2938045824649547]",False,False,100155,116582
parser.definition_lists-active-65536,feature,parser.definition_lists,active,,65536,65556,reuse,279551.0,916737.625,3.2806812466367927,3.2400934952334275,3.3002613926989146,9,"[3.2806812466367927, 3.2908445116979688, 3.249437748004163]",False,False,100155,116582
